Y,V1,V2,V3,V4,V5,V6
5.65000345687791,0.910707143273872,-0.234077493007485,0.12939520190582,2.71045747462266,0.799420165690718,2.18022781216389
-2.20617903383091,-2.49897029175448,-0.850883599017898,0.381842349118499,-0.101217273562542,0.417862792621557,-0.738761016335997
3.49971009435663,-2.57323095630807,0.769224758377354,-3.34987457491972,-4.14482994907851,-3.10123109377854,2.84604138120383
-2.95637894701214,-0.727484941240819,1.95607546736573,1.26367052785682,1.34595978672135,0.338036891767781,4.29634331863105
6.7860711932431,-2.5632773210996,2.9160179681674,-1.09218677014762,1.3817846343313,2.44804318219201,2.09446097449425
3.35361156301593,-1.99159611808985,-0.121856115065222,1.68014084836805,2.39294120987447,1.13517742945569,-1.02358518642366
8.7014534917421,-3.79261809279943,-0.278020172961436,-0.106547902901435,-5.85129875540256,-3.7695133895802,5.64470123469934
-3.40964965600099,-1.52949976350038,-2.31182443050832,-1.56276762604801,-2.2141775343432,0.257155655311969,0.429644161507237
4.90212136974677,-0.604775415075128,-0.24918178076482,-1.70640222361621,-6.07081761610039,-1.05923187703422,0.719961279709929
-1.01063545795691,-1.65515094924165,0.496187085246115,0.22151209730807,2.75807498995203,1.25435532470151,1.44424572531114
2.95632718498019,-1.39601401470074,-2.70548860250573,-1.87195866643663,-7.40238339066997,-1.48315671539757,0.900496837707132
2.45175482513013,-1.54113933303174,-1.62404125270812,-1.9478063434115,-8.12960326946476,-1.42696428366887,-0.277978629932978
-3.65629256267495,-0.481557010152388,4.09188022091538,0.790188982293405,1.0851099324877,0.465915100074172,2.13286473134714
-7.69880610174273,2.44443470880069,0.623797772783113,1.81326383277446,8.30596683795248,2.64567516734362,-1.37963825376214
4.88430690410223,-0.824028959701403,3.30711152426437,2.26496325933956,3.7804822326198,-2.04836271599838,-0.309745072193445
-5.71490687602875,-2.99806056768948,-1.74663671194092,2.47911442772948,6.60843751764143,0.986064614055066,2.12145585599556
8.13233235696663,-1.52963179040435,2.09603002838461,-1.14730547955733,-1.06219916191783,0.161779779226473,-2.28819348577537
5.63312872942147,-2.51899033163645,3.15593983492616,-0.49007538913966,-0.544911052713742,-0.793803097056881,0.397977285157553
5.84184591135308,-1.54868565198974,5.21686669964594,-0.436293199095821,2.82103495962971,0.185621976217967,1.39992927157461
2.00798247687739,-0.867310361725925,2.10026069053919,-0.30780980582938,6.50754332322899,2.45555547448041,-1.1255378321934
1.20419439628964,-5.12470881707618,1.33416713861153,-1.01669190631104,0.532233992138573,1.67905924869532,2.95795744661616
-6.79297579110447,-2.79984192787851,-1.66588148838058,1.47333713624461,2.21648605922801,0.198227520533983,2.70594569652011
6.76161639009299,-3.98694852417294,0.893897344823971,-2.2085201194943,-2.23478011847236,-0.871850661379424,0.877069268375689
7.90396066913026,-2.56822486011917,1.99276218730678,-1.93877440024948,-2.75060114650024,0.301124691937143,0.264896419503897
-4.56729126453744,-2.04253019848302,-1.80830405426188,0.508589806240655,0.711895680704655,-4.65486047240547,0.842899363600131
-1.60477537074371,-1.49724715065554,-0.666160361516243,0.778539256142129,2.58271671976047,0.901319904518608,0.634424300603804
0.42905771610573,-0.592146062313117,-0.151767881533233,-1.8539714711191,-3.14167083561832,1.52788629265221,2.33301745710082
-4.30128925350076,-2.98477173908482,1.63018411629086,3.52205056229025,1.93747228214263,-4.49121122772437,-0.696276724094566
-12.2226284205073,-1.08759367101802,-1.38475697597693,2.02075930784326,5.67065279763211,4.46135670252155,1.95008977737044
4.43113153032876,-1.89051182502808,-0.826779287707067,-0.58920868678121,-1.9917221697989,1.63106384420805,0.535562424146251
1.66353378315119,-1.41622916674528,-0.0701226657560516,-0.754978549061377,0.576888550197804,-1.13848270330521,0.851591473463668
5.29598850690445,0.375513303938517,1.80765486316804,-0.260918021993803,0.324313821395785,-4.13650020216973,1.31383128875799
